tweet_id,text
844594247416369152,2017-03-22 16:58:55,FIXED: An elevator @ Coney Island - Stillwell Av servicing Overpass To N Platform is in service
844591662139609088,2017-03-22 16:48:38,FIXED: An escalator @ W 4th St - Washington Sq servicing Northbound Ll Platform To Northbound Ul Platform is in service
844591660868800514,2017-03-22 16:48:38,OUTAGE: An escalator servicing Street To Upper Mezzanine @ Broadway Junction is out of service.
844589089710129152,2017-03-22 16:38:25,FIXED: An escalator @ Myrtle - Wyckoff Ave servicing Lower Mezzanine To Upper Mezzanine is in service
844589088640512001,2017-03-22 16:38:25,FIXED: An escalator @ Park Pl servicing Center Island Platform To Mezzanine is in service
844584174652657665,2017-03-22 16:18:53,FIXED: An escalator @ Woodside - 61st St servicing Street To Mezzanine is in service
844584173746696193,2017-03-22 16:18:53,FIXED: An escalator @ Lexington Ave - 59th St servicing Center Island Platform To Mezzanine (60st / 3rd Ave) is in service
844581748377862147,2017-03-22 16:09:15,FIXED: An elevator @ Bay Pky (NW corner of Bay Parkway and 86th Street) servicing Street To Mezzanine is in service
844581747228626944,2017-03-22 16:09:14,OUTAGE: An elevator servicing Northbound Platform To Street @  is out of service.
844576561391157249,2017-03-22 15:48:38,OUTAGE: An escalator servicing Mezzanine To Street @ Lexington Ave - 63rd St is out of service.
844574100718784512,2017-03-22 15:38:51,OUTAGE: An elevator servicing Overpass To N Platform @ Coney Island - Stillwell Av is out of service.
844571568978169856,2017-03-22 15:28:48,FIXED: An escalator @ Lexington Ave - 63rd St servicing Southbound Platform To Level 3 is in service
844571563177529344,2017-03-22 15:28:46,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (60st / 3rd Ave) @ Lexington Ave - 59th St is out of service.
844566882921463809,2017-03-22 15:10:10,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Southbound Platform is in service
844566880899776512,2017-03-22 15:10:10,FIXED: An elevator @ Simpson St (NW corner of Simpson Street and Westchester Avenue) is back in service.
844566866513334273,2017-03-22 15:10:06,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Borough Hall is out of service.
844566865196302337,2017-03-22 15:10:06,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ 191st St is out of service.
844566864093200388,2017-03-22 15:10:06,OUTAGE: An elevator servicing Mezzanine To Platform @ Jamaica - 179th St is out of service.
844566862897795072,2017-03-22 15:10:06,OUTAGE: An elevator servicing Mezzanines To Downtown 4 Platform @ 161st St - Yankee Stadium is out of service.
844564039250382848,2017-03-22 14:58:52,FIXED: An elevator @  servicing Lower Mezzanine To Street is in service
844561459526950912,2017-03-22 14:48:37,FIXED: An elevator @ Court St servicing Lower Mezzanine To Upper Mezzanine is in service
844558889613963264,2017-03-22 14:38:25,FIXED: An escalator @ Roosevelt Island servicing Lower Mezzanine To Upper Mezzanine is in service
844558886015307776,2017-03-22 14:38:24,OUTAGE: An escalator servicing Northbound Ll Platform To Northbound Ul Platform @ W 4th St - Washington Sq is out of service.
844558884996104192,2017-03-22 14:38:23,OUTAGE: An escalator servicing Lower Mezzanine To Northbound Platform @ Bowling Green is out of service.
844556463456555014,2017-03-22 14:28:46,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Myrtle - Wyckoff Ave is out of service.
844556461887885313,2017-03-22 14:28:46,OUTAGE: An elevator servicing Lower Mezzanine To Street @  is out of service.
844548957539852290,2017-03-22 13:58:57,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Park Pl is out of service.
844548956415836161,2017-03-22 13:58:56,That elevator services Street To Downtown Platform
844548955077853186,2017-03-22 13:58:56,OUTAGE: An elevator @ 96th St (Either south side of 96th Street and north side of 95th Street (Inside station house)) is out of service.
844546402558578688,2017-03-22 13:48:47,FIXED: An elevator @  servicing Mezzanine To Platforms is in service
844546401535217665,2017-03-22 13:48:47,OUTAGE: An escalator servicing Lower Mezzanine To Southbound Platform @ Bowling Green is out of service.
844543822428286976,2017-03-22 13:38:32,FIXED: An escalator @ 59th St servicing Northbound Express Platform To Northbound Local Platform is in service
844541334002196480,2017-03-22 13:28:39,OUTAGE: An escalator servicing Street To Mezzanine @ Brighton Beach is out of service.
844536490814255104,2017-03-22 13:09:24,"FIXED: An elevator @ Union Sq - 14th St servicing Mezzanine To Uptown Platform N,Q,R is in service"
844533827913596930,2017-03-22 12:58:49,That elevator services Street To Mezzanine And Downtown Platform
844533826898579456,2017-03-22 12:58:49,OUTAGE: An elevator @ Simpson St (NW corner of Simpson Street and Westchester Avenue) is out of service.
844533825736785920,2017-03-22 12:58:49,OUTAGE: An elevator servicing Street To Mezzanine @ Pelham Pkwy (SW corner of Pelham Parkway and White Plains Road) is out of service.
844528690776166401,2017-03-22 12:38:25,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Roosevelt Island is out of service.
844528689815736320,2017-03-22 12:38:24,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ Court St is out of service.
844526242489679872,2017-03-22 12:28:41,OUTAGE: An elevator servicing Mezzanine To Platforms @  is out of service.
844526240627351552,2017-03-22 12:28:40,OUTAGE: An elevator servicing Street To Mezzanine @ Bay Pky (NW corner of Bay Parkway and 86th Street) is out of service.
844523726746144769,2017-03-22 12:18:41,OUTAGE: An escalator servicing Southbound Platform To Level 3 @ Lexington Ave - 63rd St is out of service.
844513668280803332,2017-03-22 11:38:43,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Mezzanine To Street is in service
844511115027664896,2017-03-22 11:28:34,FIXED: An escalator @ Herald Sq - 34th St servicing Mezzanine And Uptown is in service
844511114088136704,2017-03-22 11:28:34,"OUTAGE: An elevator servicing Mezzanine To Uptown Platform N,Q,R @ Union Sq - 14th St is out of service."
844508646084108288,2017-03-22 11:18:46,FIXED: An escalator @  servicing Basement Entrance To Street is in service
844506256664645632,2017-03-22 11:09:16,FIXED: An escalator @ Delancey St - Essex St servicing Mezzanine To Street is in service
844506253254709248,2017-03-22 11:09:15,OUTAGE: An escalator servicing Basement Entrance To Street @  is out of service.
844506251811807232,2017-03-22 11:09:15,OUTAGE: An escalator servicing Northbound Express Platform To Northbound Local Platform @ 59th St is out of service.
844503599833120768,2017-03-22 10:58:42,FIXED: An escalator @ Lexington Ave - 53rd St servicing Center Island Platform To Mezzanine (3rd Ave) is in service
844498504353505280,2017-03-22 10:38:28,OUTAGE: An escalator servicing Mezzanine And Uptown @ Herald Sq - 34th St is out of service.
844495982545027072,2017-03-22 10:28:26,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (3rd Ave) @ Lexington Ave - 53rd St is out of service.
844488509775888384,2017-03-22 09:58:45,OUTAGE: An escalator servicing Mezzanine To Street @ Delancey St - Essex St is out of service.
844488508748320768,2017-03-22 09:58:44,OUTAGE: An escalator servicing Street To Mezzanine @ Court Sq is out of service.
844483381039693826,2017-03-22 09:38:22,OUTAGE: An escalator servicing Mezzanine To Street @ Jamaica Ctr - Parsons / Archer is out of service.
844480917779464193,2017-03-22 09:28:35,FIXED: An escalator @ Grand Central - 42nd St servicing Upper Mezzanine To Street (Gc Terminal) is in service
844480915711635457,2017-03-22 09:28:34,FIXED: An escalator @  servicing Lower Mezzanine To Upper Mezzanine is in service
844478449700012032,2017-03-22 09:18:46,FIXED: An elevator @ Herald Sq - 34th St servicing Mezzanine To Uptown is in service
844478448840200192,2017-03-22 09:18:46,FIXED: An elevator @ Chambers St servicing Mezzanine To Downtown is in service
844478447896420353,2017-03-22 09:18:46,FIXED: An elevator @ 34th St - Penn Station servicing Mezzanine To Downtown Local Platform is in service
844475981557583872,2017-03-22 09:08:58,FIXED: An elevator @ 168th St servicing Lower Mezzanine To Upper Mezzanine is in service
844475980706201600,2017-03-22 09:08:58,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine is in service
844475979825364993,2017-03-22 09:08:57,FIXED: An escalator @  servicing Mezzanine To Street Entrance #1 is in service
844475977723994112,2017-03-22 09:08:57,FIXED: An elevator @ 14th St - 8 Av servicing Mezzanine To L Platform is in service
844473368179097601,2017-03-22 08:58:35,FIXED: An elevator @ 125th St servicing Street To Mezzanine And Downtown Platform is in service
844473366421667840,2017-03-22 08:58:34,FIXED: An elevator @ Hunts Point Ave (Hunts Point Avenue between Bruckner Boulevard and East 163rd Street) is back in service.
844473365553430529,2017-03-22 08:58:34,FIXED: An elevator @ Jamaica - 179th St (SE corner of 179th Place and Hillside Avenue) servicing Street To Mezzanine is in service
844473364697763840,2017-03-22 08:58:34,FIXED: An elevator @ Fulton St&amp; Cortlandt St servicing Platform To Lower Mezzanine is in service
844473363217240064,2017-03-22 08:58:34,FIXED: An escalator @ 125th St servicing Street To Mezzanine is in service
844473362369925120,2017-03-22 08:58:33,FIXED: An escalator @ Lexington Ave - 63rd St servicing Level 2 To Mezzanine is in service
844470881837633536,2017-03-22 08:48:42,FIXED: An escalator @ Whitehall St South Ferry servicing Lower Mezzanine To Upper Mezzanine is in service
844470881011335168,2017-03-22 08:48:42,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service
844470880168284161,2017-03-22 08:48:41,FIXED: An escalator @ Jay St - Metrotech servicing Lower Mezzanine To Platform is in service
844470878805131264,2017-03-22 08:48:41,FIXED: An elevator @ Clark St servicing Lower Mezzanine To Street is in service
844470877752307712,2017-03-22 08:48:41,FIXED: An elevator @ Jay St - Metrotech servicing Mezzanine And Downtown is in service
844468345508429824,2017-03-22 08:38:37,FIXED: An elevator @ Coney Island - Stillwell Av servicing 3 Landings is in service
844465825075613696,2017-03-22 08:28:36,That elevator services Street To Mezzanine
844465824068980736,2017-03-22 08:28:36,FIXED: An elevator @ Herald Sq - 34th St (Herald Center building on west side of Broadway south of 34th Street) is back in service.
844460741553999873,2017-03-22 08:08:24,FIXED: An escalator @  servicing Platform To Mezzanine is in service
844450759886475264,2017-03-22 07:28:44,"FIXED: An elevator @ 161st St - Yankee Stadium servicing Mezzanine To Uptown B, D is in service"
844448198114598912,2017-03-22 07:18:34,FIXED: An escalator @  servicing Mezzanine To Mid Landing Entrance #1 is in service
844440654625361920,2017-03-22 06:48:35,FIXED: An escalator @ Herald Sq - 34th St servicing Mezzanine To Mall Landing is in service
844438191784546304,2017-03-22 06:38:48,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.
844435676393299968,2017-03-22 06:28:48,OUTAGE: An elevator servicing Mezzanine And Downtown @ Jay St - Metrotech is out of service.
844430873634230272,2017-03-22 06:09:43,FIXED: An elevator @  servicing Platform To Mezzanine is in service
844430872363384832,2017-03-22 06:09:43,FIXED: An elevator @ Jay St - Metrotech (NE corner of Jay and Willoughby Streets) servicing Street To Mezzanine is in service
844430871348301825,2017-03-22 06:09:43,OUTAGE: An escalator servicing Upper Mezzanine To Street (Gc Terminal) @ Grand Central - 42nd St is out of service.
844425607563919360,2017-03-22 05:48:48,FIXED: An escalator @ Roosevelt Island servicing Northbound Platform To Lower Mezzanine is in service
844425606091751426,2017-03-22 05:48:47,OUTAGE: An elevator servicing Platform To Mezzanine @  is out of service.
844423071113134080,2017-03-22 05:38:43,FIXED: An escalator @  servicing Mezzanine To Street Level N W is in service
844423070186160128,2017-03-22 05:38:43,FIXED: An elevator @  servicing Mezzanine To Street is in service
844423069238210560,2017-03-22 05:38:42,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 5th Ave - 53rd St is out of service.
844420524474339329,2017-03-22 05:28:36,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Upper Mezzanine is in service
844420522595241986,2017-03-22 05:28:35,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.
844415599921053697,2017-03-22 05:09:02,OUTAGE: An escalator servicing Mezzanine To Street Level N W @  is out of service.
844415598981513218,2017-03-22 05:09:01,OUTAGE: An elevator servicing Mezzanine To Street @  is out of service.
844412934180753408,2017-03-22 04:58:26,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Northbound Platform is in service
844412932133965826,2017-03-22 04:58:26,FIXED: An escalator @ Jay St - Metrotech servicing Mezzanine To Platform is in service
844412931240611840,2017-03-22 04:58:25,OUTAGE: An escalator servicing Lower Mezzanine To Platform @ Jay St - Metrotech is out of service.
844407996419575808,2017-03-22 04:38:49,"OUTAGE: An elevator servicing Mezzanine To Uptown B, D @ 161st St - Yankee Stadium is out of service."
844405441958461440,2017-03-22 04:28:40,OUTAGE: An elevator servicing 3 Landings @ Coney Island - Stillwell Av is out of service.
844402910029139968,2017-03-22 04:18:36,FIXED: An elevator @ Grand Central - 42nd St servicing Mezzanine To 7 Platform is in service
844400456428326912,2017-03-22 04:08:51,OUTAGE: An escalator servicing Level 2 To Mezzanine @ Lexington Ave - 63rd St is out of service.
844397827015032832,2017-03-22 03:58:24,OUTAGE: An escalator servicing Mezzanine To Platform @ Jay St - Metrotech is out of service.
844397825983238144,2017-03-22 03:58:24,"OUTAGE: An elevator servicing Platform To Lower Mezzanine @ Fulton St, Cortlandt St is out of service."
844397825102401536,2017-03-22 03:58:24,OUTAGE: An elevator servicing Mezzanine To 7 Platform @ Grand Central - 42nd St is out of service.
844397824179613698,2017-03-22 03:58:24,OUTAGE: An elevator servicing Street To Mezzanine @ Jamaica - 179th St (SE corner of 179th Place and Hillside Avenue) is out of service.
844397822959144961,2017-03-22 03:58:23,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ 168th St is out of service.
844397821969223681,2017-03-22 03:58:23,OUTAGE: An elevator servicing Street To Mezzanine And Downtown Platform @ 125th St is out of service.
844395422705729539,2017-03-22 03:48:51,OUTAGE: An elevator servicing Street To Mezzanine @ Jay St - Metrotech (NE corner of Jay and Willoughby Streets) is out of service.
844395421665497090,2017-03-22 03:48:51,OUTAGE: An elevator servicing Lower Mezzanine To Street @ Clark St is out of service.
844392809633337346,2017-03-22 03:38:28,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Whitehall St South Ferry is out of service.
844392807490113537,2017-03-22 03:38:28,OUTAGE: An elevator @ Hunts Point Ave (Hunts Point Avenue between Bruckner Boulevard and East 163rd Street) is out of service.
844392806357651456,2017-03-22 03:38:27,OUTAGE: An elevator servicing Mezzanine To Downtown @ Chambers St is out of service.
844392805329985537,2017-03-22 03:38:27,OUTAGE: An escalator servicing Mezzanine To Mid Landing Entrance #1 @  is out of service.
844392804289822721,2017-03-22 03:38:27,OUTAGE: An elevator servicing Mezzanine To Uptown @ Herald Sq - 34th St is out of service.
844392803350319104,2017-03-22 03:38:27,OUTAGE: An elevator servicing Mezzanine To L Platform @ 14th St - 8 Av is out of service.
844387866998460416,2017-03-22 03:18:50,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @  is out of service.
844385637885186048,2017-03-22 03:09:58,OUTAGE: An escalator servicing Lower Mezzanine To Northbound Platform @ Bowling Green is out of service.
844385636979236864,2017-03-22 03:09:58,OUTAGE: An elevator servicing Mezzanine To Downtown Local Platform @ 34th St - Penn Station is out of service.
844380290902605824,2017-03-22 02:48:43,FIXED: An elevator @  servicing Lower Mezzanine To Street is in service
844380289682038784,2017-03-22 02:48:43,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Southbound Platform is in service
844377727536971781,2017-03-22 02:38:32,OUTAGE: An escalator servicing Platform To Mezzanine @  is out of service.
844367703615909888,2017-03-22 01:58:42,FIXED: An elevator @ Flushing - Main St (Roosevelt Avenue east of Main Street) servicing Street To Mezzanine &amp;Platforms is in service
844367700222775296,2017-03-22 01:58:41,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 21st St - Queensbridge is out of service.
844367699329388545,2017-03-22 01:58:41,OUTAGE: An escalator servicing Street To Mezzanine @ 125th St is out of service.
844365103206158336,2017-03-22 01:48:22,FIXED: An escalator @ Court Sq servicing Street To Mezzanine is in service
844365102241517568,2017-03-22 01:48:22,FIXED: An escalator @ Fulton St&amp; Cortlandt St servicing Transit Center is in service
844365101398446081,2017-03-22 01:48:22,FIXED: An elevator @ Atlantic Ave servicing Street To Mezzanine is in service
844365099339042817,2017-03-22 01:48:21,OUTAGE: An escalator servicing Street To Mezzanine @ Court Sq is out of service.
844362657834684417,2017-03-22 01:38:39,FIXED: An escalator @ Herald Sq - 34th St servicing Southbound Platform To Mezzanine is in service
844362656836472832,2017-03-22 01:38:39,OUTAGE: An elevator servicing Lower Mezzanine To Street @  is out of service.
844360166573330436,2017-03-22 01:28:45,OUTAGE: An escalator servicing Lower Mezzanine To Southbound Platform @ Bowling Green is out of service.
844360165084278784,2017-03-22 01:28:45,OUTAGE: An escalator servicing Mezzanine To Street Entrance #1 @  is out of service.
844360164169912320,2017-03-22 01:28:45,OUTAGE: An escalator servicing Mezzanine To Mall Landing @ Herald Sq - 34th St is out of service.
844352621053906944,2017-03-22 00:58:46,FIXED: An elevator @ 125th St servicing Mezzanine And Uptown is in service
844352618122104834,2017-03-22 00:58:46,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Bowling Green is out of service.
844350004022202368,2017-03-22 00:48:22,OUTAGE: An escalator servicing Northbound Platform To Lower Mezzanine @ Roosevelt Island is out of service.
844350003133005824,2017-03-22 00:48:22,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.
844347496335847427,2017-03-22 00:38:25,FIXED: An escalator @ Franklin Ave servicing Lower Mezzanine To Platform is in service
844345027899871232,2017-03-22 00:28:36,FIXED: An escalator @ Brighton Beach servicing Street To Mezzanine is in service
844342501368647685,2017-03-22 00:18:34,FIXED: An escalator @ Herald Sq - 34th St servicing Mall Landing To Street is in service
844337545483816960,2017-03-21 23:58:52,FIXED: An escalator @ Pelham Bay Park servicing Center Island Platform To Street is in service
844332487312658432,2017-03-21 23:38:46,FIXED: An escalator @ W 8th St - NY Aquarium servicing Mezzanine To Northbound Ul Platform is in service
844325006201044992,2017-03-21 23:09:02,OUTAGE: An escalator servicing Center Island Platform To Street @ Pelham Bay Park is out of service.
844319835140079616,2017-03-21 22:48:30,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service
844317404066975745,2017-03-21 22:38:50,FIXED: An elevator @ Hunts Point Ave servicing Northbound Platform To Mezzanine is in service
844317402980585472,2017-03-21 22:38:50,FIXED: An escalator @  servicing Unassigned is in service
844314889074216960,2017-03-21 22:28:50,FIXED: An elevator @ Hunts Point Ave servicing Southbound Platform To Mezzanine is in service
844312390556684288,2017-03-21 22:18:55,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Mezzanine To Street is in service
844312389256384512,2017-03-21 22:18:54,FIXED: An elevator @ 21st St - Queensbridge (NW corner of 21st Street and 41st Avenue) servicing Street To Mezzanine is in service
844312386253307905,2017-03-21 22:18:54,OUTAGE: An elevator servicing Northbound Platform To Mezzanine @ Hunts Point Ave is out of service.
844312385158565888,2017-03-21 22:18:53,OUTAGE: An escalator servicing Unassigned @  is out of service.
844302193947750400,2017-03-21 21:38:24,FIXED: An elevator @ Fordham Rd servicing Mezzanine To Uptown is in service
844299731958403074,2017-03-21 21:28:37,FIXED: An escalator @ Herald Sq - 34th St servicing Northbound Platform To Mezzanine is in service
844299729076916224,2017-03-21 21:28:36,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.
844299728082931712,2017-03-21 21:28:36,OUTAGE: An escalator servicing Street To Mezzanine @ Brighton Beach is out of service.
844297241045159936,2017-03-21 21:18:43,FIXED: An elevator @ 125th St servicing Mezzanine To Uptown And Downtown Platforms is in service
844294789399023617,2017-03-21 21:08:58,FIXED: An escalator @ West Farms Sq - E Tremont Av servicing Street To Mezzanine is in service
844294788237135875,2017-03-21 21:08:58,FIXED: An elevator @ 161st St - Yankee Stadium servicing Mezzanines To Downtown 4 Platform is in service
844294787134095360,2017-03-21 21:08:58,OUTAGE: An elevator servicing Street To Mezzanine @ 21st St - Queensbridge (NW corner of 21st Street and 41st Avenue) is out of service.
844292110111182848,2017-03-21 20:58:19,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine is in service
844292109188452352,2017-03-21 20:58:19,FIXED: An escalator @ Flushing - Main St servicing Street To Mezzanine is in service
844289630635786240,2017-03-21 20:48:28,OUTAGE: An escalator servicing Mezzanine To Northbound Ul Platform @ W 8th St - NY Aquarium is out of service.
844289629356462080,2017-03-21 20:48:28,That elevator services Street To Mezzanine
844289628337168385,2017-03-21 20:48:28,OUTAGE: An elevator @ Herald Sq - 34th St (Herald Center building on west side of Broadway south of 34th Street) is out of service.
844284689661743110,2017-03-21 20:28:50,FIXED: An escalator @ Lexington Ave - 53rd St servicing Center Island Platform To Mezzanine is in service
844284687136833537,2017-03-21 20:28:50,FIXED: An elevator @ 125th St (NE corner of 125th Street and Lexington Avenue) servicing Street To Mezzanine is in service
844284658837803010,2017-03-21 20:28:43,OUTAGE: An escalator servicing Street To Mezzanine @ Flushing - Main St is out of service.
844279658661265408,2017-03-21 20:08:51,OUTAGE: An escalator servicing Mall Landing To Street @ Herald Sq - 34th St is out of service.
844272096310104069,2017-03-21 19:38:48,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service
844269582441439233,2017-03-21 19:28:48,FIXED: An elevator @  servicing Southbound Platform To Street is in service
844266988671328260,2017-03-21 19:18:30,FIXED: An elevator @ 233rd St (NW corner of White Plains Road and 233 Street) servicing Street To Mezzanine is in service
844266987534651392,2017-03-21 19:18:30,FIXED: An escalator @ Times Sq - 42nd St servicing Center Island Platform To Mezzanine (41 St / Bway) is in service
844266984275656705,2017-03-21 19:18:29,OUTAGE: An escalator servicing Street To Mezzanine @ West Farms Sq - E Tremont Av is out of service.
844262006307917824,2017-03-21 18:58:42,FIXED: An escalator @ Sutphin Blvd - Archer Av servicing Center Island Upper Platform To Mezzanine is in service
844262005208989697,2017-03-21 18:58:42,FIXED: An escalator @ Fulton St&amp; Cortlandt St servicing Lower Mezzanine To Southbound Platform is in service
844262004256858116,2017-03-21 18:58:42,OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.
844259456363970562,2017-03-21 18:48:34,FIXED: An elevator @ Far Rockaway - Mott Ave (Corner of Mott Avenue and Beach 22nd Street (Inside station house)) is back in service.
844259455197990912,2017-03-21 18:48:34,OUTAGE: An elevator servicing Mezzanine To Uptown And Downtown Platforms @ 125th St is out of service.
844256990062952450,2017-03-21 18:38:46,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Lexington Ave - 53rd St is out of service.
844256988842332160,2017-03-21 18:38:46,"OUTAGE: An escalator servicing Lower Mezzanine To Southbound Platform @ Fulton St, Cortlandt St is out of service."
844256987907022848,2017-03-21 18:38:46,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.
844254502400286720,2017-03-21 18:28:53,OUTAGE: An escalator servicing Mezzanine To Street @ Jamaica Ctr - Parsons / Archer is out of service.
844249554631512067,2017-03-21 18:09:13,OUTAGE: An elevator servicing Southbound Platform To Mezzanine @ Hunts Point Ave is out of service.
844249553519988737,2017-03-21 18:09:13,OUTAGE: An elevator servicing Mezzanine And Uptown @ 125th St is out of service.
844246946395119617,2017-03-21 17:58:52,OUTAGE: An escalator servicing Center Island Upper Platform To Mezzanine @ Sutphin Blvd - Archer Av is out of service.
844246945367543809,2017-03-21 17:58:51,OUTAGE: An elevator servicing Southbound Platform To Street @  is out of service.
844246943991705600,2017-03-21 17:58:51,OUTAGE: An elevator servicing Street To Mezzanine @ 125th St (NE corner of 125th Street and Lexington Avenue) is out of service.
844244336963469312,2017-03-21 17:48:29,OUTAGE: An elevator servicing Mezzanine To Uptown @ Fordham Rd is out of service.
844244335600242688,2017-03-21 17:48:29,OUTAGE: An elevator servicing Street To Mezzanine @ 233rd St (NW corner of White Plains Road and 233 Street) is out of service.
844241800130977793,2017-03-21 17:38:25,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Jackson Hts - Roosevelt Av, 74th St - Broadway is out of service."
844236786238980096,2017-03-21 17:18:29,FIXED: An elevator @ Coney Island - Stillwell Av servicing Overpass To N Platform is in service
844234493980524547,2017-03-21 17:09:23,FIXED: An escalator @ Jay St - Metrotech servicing Mezzanine To Street (South) Willoughby St is in service
844234483914211328,2017-03-21 17:09:20,"OUTAGE: An escalator servicing Transit Center @ Fulton St, Cortlandt St is out of service."
844234482735599616,2017-03-21 17:09:20,OUTAGE: An elevator servicing Street To Mezzanine @ Atlantic Ave is out of service.
844226824926384131,2017-03-21 16:38:54,FIXED: An elevator @ Coney Island - Stillwell Av servicing 3 Landings is in service
844226823819087872,2017-03-21 16:38:54,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (41 St / 7 Ave) @ Times Sq - 42nd St is out of service.
844221717060993024,2017-03-21 16:18:36,OUTAGE: An escalator servicing Mezzanine To Street (South) Willoughby St @ Jay St - Metrotech is out of service.
844216748123590657,2017-03-21 15:58:52,FIXED: An escalator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway servicing Lower Mezzanine To Upper Mezzanine is in service
844214206387949568,2017-03-21 15:48:46,FIXED: An elevator @ 14th St - 8 Av (NW corner of 14th Street and Eighth Avenue) servicing Street To Mezzanine is in service
844211626777763841,2017-03-21 15:38:31,FIXED: An escalator @ Jamaica - Van Wyck servicing Center Island Platform To Mezzanine is in service
844209223533826049,2017-03-21 15:28:58,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Upper Mezzanine (West End) is in service
844209221717647362,2017-03-21 15:28:57,FIXED: An escalator @ Lexington Ave - 53rd St servicing Center Island Platform To Mezzanine (3rd Ave) is in service
844209220362887168,2017-03-21 15:28:57,FIXED: An escalator @ Grand Central - 42nd St servicing Center Island Platform To Lower Mezzanine (West End) is in service
844209218437746688,2017-03-21 15:28:56,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine (Madison Ave) is in service
844209217204555782,2017-03-21 15:28:56,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (41 St / Bway) @ Times Sq - 42nd St is out of service.
844206693093392386,2017-03-21 15:18:54,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (3rd Ave) @ Lexington Ave - 53rd St is out of service.
844206691034021890,2017-03-21 15:18:54,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 5th Ave - 53rd St is out of service.
844206689989677056,2017-03-21 15:18:54,OUTAGE: An escalator servicing Upper Mezzanine To Street (Gc Terminal) @ Grand Central - 42nd St is out of service.
844206689075257344,2017-03-21 15:18:53,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine (West End) @ Grand Central - 42nd St is out of service.
844204387975204865,2017-03-21 15:09:45,FIXED: An escalator @ Jay St - Metrotech servicing Mezzanine To Street (North) Myrtle Ave is in service
844204387060928512,2017-03-21 15:09:45,FIXED: An elevator @ Bay Pky (NW corner of Bay Parkway and 86th Street) servicing Street To Mezzanine is in service
844204379838267392,2017-03-21 15:09:43,OUTAGE: An escalator servicing Southbound Platform To Mezzanine (Madison Ave) @ 5th Ave - 53rd St is out of service.
844204378890403841,2017-03-21 15:09:43,OUTAGE: An escalator servicing Center Island Platform To Lower Mezzanine (West End) @ Grand Central - 42nd St is out of service.
844204377812418560,2017-03-21 15:09:42,OUTAGE: An elevator servicing Street To Mezzanine @ 14th St - 8 Av (NW corner of 14th Street and Eighth Avenue) is out of service.
844201587639762944,2017-03-21 14:58:37,OUTAGE: An elevator servicing Street To Mezzanine &amp;Platforms @ Flushing - Main St (Roosevelt Avenue east of Main Street) is out of service.
844196642307936258,2017-03-21 14:38:58,OUTAGE: An elevator servicing Mezzanines To Downtown 4 Platform @ 161st St - Yankee Stadium is out of service.
