,tweet_id,date_time,text,date,station,equipment,area,outage
741,8.46869e+17,3/28/17 23:38,FIXED: An escalator @  servicing Mezzanine To Street Level N W is in service,2017-03-28,,escalator,,False
742,8.46869e+17,3/28/17 23:38,FIXED: An escalator @  servicing Mezzanine To Street Entrance #1 is in service,2017-03-28,,escalator,,False
743,8.46867e+17,3/28/17 23:28,FIXED: An escalator @ Jay St - Metrotech servicing Mezzanine To Platform is in service,2017-03-28,,escalator,mezzanine to platform,False
744,8.46864e+17,3/28/17 23:18,OUTAGE: An escalator servicing Platform To Mezzanine @ Jamaica Ctr - Parsons / Archer is out of service.,2017-03-28,,escalator,,True
745,8.46864e+17,3/28/17 23:18,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine (Bowery) @ Grand Central - 42nd St is out of service.,2017-03-28,Bowery,escalator,,True
746,8.46862e+17,3/28/17 23:09,OUTAGE: An escalator servicing Mezzanine To Street Entrance #1 @  is out of service.,2017-03-28,,escalator,,True
747,8.46857e+17,3/28/17 22:48,FIXED: An escalator @ Herald Sq - 34th St servicing Southbound Platform To Mezzanine is in service,2017-03-28,,escalator,,False
748,8.46857e+17,3/28/17 22:48,FIXED: An escalator @  servicing Mezzanine To Street Level S E is in service,2017-03-28,,escalator,,False
749,8.46857e+17,3/28/17 22:48,FIXED: An escalator @ Smith - 9th Sts servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,,escalator,,False
750,8.46857e+17,3/28/17 22:48,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,High St,escalator,,False
751,8.46857e+17,3/28/17 22:48,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Roosevelt Island is out of service.,2017-03-28,Roosevelt Island,escalator,,True
752,8.46854e+17,3/28/17 22:38,"FIXED: An elevator @ Atlantic Ave servicing Mezzanine To Downtown 2,3 Platform is in service",2017-03-28,,elevator,mezzanine to downtown,False
753,8.46854e+17,3/28/17 22:38,FIXED: An elevator @ Kingsbridge Rd servicing Northbound Platform To Mezzanine is in service,2017-03-28,,elevator,,False
754,8.46852e+17,3/28/17 22:28,FIXED: An escalator @ Lexington Ave - 63rd St servicing Northbound Platform To Upper Platform is in service,2017-03-28,,escalator,,False
755,8.46852e+17,3/28/17 22:28,OUTAGE: An escalator servicing Mezzanine To Street Level N W @  is out of service.,2017-03-28,,escalator,,True
756,8.46847e+17,3/28/17 22:08,OUTAGE: An escalator servicing Mezzanine To Platform @ Jay St - Metrotech is out of service.,2017-03-28,,escalator,mezzanine to platform,True
757,8.46847e+17,3/28/17 22:08,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.,2017-03-28,High St,escalator,,True
758,8.46847e+17,3/28/17 22:08,"OUTAGE: An elevator servicing Mezzanine To 4, 5 Platform @ Atlantic Ave is out of service.",2017-03-28,,elevator,,True
759,8.46847e+17,3/28/17 22:08,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.,2017-03-28,,escalator,,True
760,8.46844e+17,3/28/17 21:58,FIXED: An elevator @ 59th St - Columbus Circle (Northwest corner of Columbus Circle and Central Park West) is back in service.,2017-03-28,Columbus Circle,elevator,,False
761,8.46844e+17,3/28/17 21:58,"OUTAGE: An elevator servicing Center Island Lower Platform To Mezzanine @ Fulton St, Cortlandt St is out of service.",2017-03-28,Cortlandt St,elevator,,True
762,8.46844e+17,3/28/17 21:58,"OUTAGE: An elevator servicing Mezzanine To Downtown 2,3 Platform @ Atlantic Ave is out of service.",2017-03-28,,elevator,mezzanine to downtown,True
763,8.46841e+17,3/28/17 21:48,FIXED: An elevator @ Crown Hts - Utica Ave servicing Mezzanine To Platforms is in service,2017-03-28,Crown Hts - Utica Av,elevator,mezzanine to platform,False
764,8.46841e+17,3/28/17 21:48,FIXED: An escalator @ Park Pl servicing Center Island Platform To Mezzanine is in service,2017-03-28,,escalator,,False
765,8.46839e+17,3/28/17 21:38,FIXED: An escalator @ Flushing - Main St servicing Street To Mezzanine is in service,2017-03-28,,escalator,street to mezzanine,False
766,8.46837e+17,3/28/17 21:28,FIXED: An escalator @ West Farms Sq - E Tremont Av servicing Street To Mezzanine is in service,2017-03-28,West Farms Sq - E Tremont Av,escalator,street to mezzanine,False
767,8.46834e+17,3/28/17 21:18,OUTAGE: An elevator servicing Mezzanine To Platforms @  is out of service.,2017-03-28,,elevator,mezzanine to platform,True
768,8.46832e+17,3/28/17 21:09,OUTAGE: An escalator servicing Northbound Platform To Upper Platform @ Lexington Ave - 63rd St is out of service.,2017-03-28,,escalator,,True
769,8.46832e+17,3/28/17 21:09,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine (West End) @ Grand Central - 42nd St is out of service.,2017-03-28,,escalator,,True
770,8.46829e+17,3/28/17 20:58,OUTAGE: An elevator servicing Mezzanine To Uptown @ Church Ave is out of service.,2017-03-28,Church Av,elevator,mezzanine to uptown,True
771,8.46829e+17,3/28/17 20:58,"OUTAGE: An elevator servicing Mezzanine To Uptown B, D @ 161st St - Yankee Stadium is out of service.",2017-03-28,,elevator,mezzanine to uptown,True
772,8.46826e+17,3/28/17 20:48,FIXED: An elevator @ Fordham Rd (SE corner of Jerome Avenue and Fordham Road) servicing Street To Mezzanine is in service,2017-03-28,Fordham Rd,elevator,street to mezzanine,False
773,8.46826e+17,3/28/17 20:48,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Smith - 9th Sts is out of service.,2017-03-28,,escalator,,True
774,8.46826e+17,3/28/17 20:48,OUTAGE: An elevator servicing Lower Mezzanine To Street @ 190th St is out of service.,2017-03-28,,elevator,,True
775,8.46824e+17,3/28/17 20:38,OUTAGE: An elevator servicing Mezzanine To Uptown @ Times Sq - 42nd St is out of service.,2017-03-28,,elevator,mezzanine to uptown,True
776,8.46821e+17,3/28/17 20:28,FIXED: An escalator @ Fulton St&amp; Cortlandt St servicing Lower Mezzanine To Southbound Platform is in service,2017-03-28,Cortlandt St,escalator,,False
777,8.46819e+17,3/28/17 20:18,"OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ Broadway - Lafayette St, Bleecker St is out of service.",2017-03-28,,escalator,,True
778,8.46819e+17,3/28/17 20:18,That elevator services Street To Mezzanine And Uptown 1 Platform,2017-03-28,,elevator,street to mezzanine,False
779,8.46819e+17,3/28/17 20:18,OUTAGE: An elevator @ 59th St - Columbus Circle (Northwest corner of Columbus Circle and Central Park West) is out of service.,2017-03-28,Columbus Circle,elevator,,True
780,8.46816e+17,3/28/17 20:09,FIXED: An escalator @ Woodside - 61st St servicing Street To Mezzanine is in service,2017-03-28,,escalator,street to mezzanine,False
781,8.46811e+17,3/28/17 19:48,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service,2017-03-28,,escalator,,False
782,8.46809e+17,3/28/17 19:38,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine is in service,2017-03-28,,escalator,,False
783,8.46809e+17,3/28/17 19:38,FIXED: An escalator @ Brighton Beach servicing Street To Mezzanine is in service,2017-03-28,Brighton Beach,escalator,street to mezzanine,False
784,8.46809e+17,3/28/17 19:38,OUTAGE: An escalator servicing Street To Mezzanine @ West Farms Sq - E Tremont Av is out of service.,2017-03-28,West Farms Sq - E Tremont Av,escalator,street to mezzanine,True
785,8.46806e+17,3/28/17 19:28,FIXED: An elevator @ 231st St (SE corner of 231 Street and Broadway) servicing Street To Mezzanine &amp; Uptown Platform is in service,2017-03-28,231 St,elevator,street to mezzanine,False
786,8.46806e+17,3/28/17 19:28,FIXED: An escalator @ W 4th St - Washington Sq servicing Northbound Ll Platform To Northbound Ul Platform is in service,2017-03-28,,escalator,,False
787,8.46806e+17,3/28/17 19:28,FIXED: An escalator @  servicing Upper Mezzanine To Street is in service,2017-03-28,,escalator,,False
788,8.46806e+17,3/28/17 19:28,OUTAGE: An escalator servicing Street To Mezzanine @ Flushing - Main St is out of service.,2017-03-28,,escalator,street to mezzanine,True
789,8.46806e+17,3/28/17 19:28,OUTAGE: An escalator servicing Street To Mezzanine @ Brighton Beach is out of service.,2017-03-28,Brighton Beach,escalator,street to mezzanine,True
790,8.46799e+17,3/28/17 18:58,"OUTAGE: An escalator servicing Transit Center @ Fulton St, Cortlandt St is out of service.",2017-03-28,Cortlandt St,escalator,,True
791,8.46796e+17,3/28/17 18:48,That elevator services Street To Platform,2017-03-28,,elevator,,False
792,8.46796e+17,3/28/17 18:48,FIXED: An elevator @ Far Rockaway - Mott Ave (Corner of Mott Avenue and Beach 22nd Street (Inside station house)) is back in service.,2017-03-28,Far Rockaway - Mott Av,elevator,,False
793,8.46796e+17,3/28/17 18:48,OUTAGE: An elevator servicing Northbound Platform To Mezzanine @ Kingsbridge Rd is out of service.,2017-03-28,,elevator,,True
794,8.46796e+17,3/28/17 18:48,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.,2017-03-28,,escalator,,True
795,8.46791e+17,3/28/17 18:29,"OUTAGE: An escalator servicing Lower Mezzanine To Southbound Platform @ Fulton St, Cortlandt St is out of service.",2017-03-28,Cortlandt St,escalator,,True
796,8.46791e+17,3/28/17 18:29,OUTAGE: An escalator servicing Street To Mezzanine @ Woodside - 61st St is out of service.,2017-03-28,,escalator,street to mezzanine,True
797,8.46791e+17,3/28/17 18:29,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 5th Ave - 53rd St is out of service.,2017-03-28,,escalator,,True
798,8.46784e+17,3/28/17 17:58,FIXED: An escalator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,Jackson Hts - Roosevelt Av,escalator,,False
799,8.46784e+17,3/28/17 17:58,OUTAGE: An elevator servicing Street To Mezzanine &amp; Uptown Platform @ 231st St (SE corner of 231 Street and Broadway) is out of service.,2017-03-28,231 St,elevator,street to mezzanine,True
800,8.46776e+17,3/28/17 17:28,FIXED: An elevator @ 125th St servicing Street To Mezzanine And Downtown Platform is in service,2017-03-28,,elevator,street to mezzanine,False
801,8.46776e+17,3/28/17 17:28,OUTAGE: An elevator servicing Street To Mezzanine @ Fordham Rd (SE corner of Jerome Avenue and Fordham Road) is out of service.,2017-03-28,Fordham Rd,elevator,street to mezzanine,True
802,8.46774e+17,3/28/17 17:18,OUTAGE: An elevator servicing Street To Mezzanine @ Bay Pky (NW corner of Bay Parkway and 86th Street) is out of service.,2017-03-28,Bay Parkway,elevator,street to mezzanine,True
803,8.46769e+17,3/28/17 16:58,FIXED: An elevator @ Myrtle - Wyckoff Ave servicing Mezzanine To Platform is in service,2017-03-28,,elevator,mezzanine to platform,False
804,8.46769e+17,3/28/17 16:58,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Center Island Lower Platform To Mezzanine is in service,2017-03-28,,escalator,,False
805,8.46764e+17,3/28/17 16:38,FIXED: An escalator @ Jamaica - Van Wyck servicing Center Island Platform To Mezzanine is in service,2017-03-28,Jamaica - Van Wyck,escalator,,False
806,8.46764e+17,3/28/17 16:38,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Jackson Hts - Roosevelt Av, 74th St - Broadway is out of service.",2017-03-28,Jackson Hts - Roosevelt Av,escalator,,True
807,8.46761e+17,3/28/17 16:28,FIXED: An escalator @ 59th St servicing Northbound Express Platform To Northbound Local Platform is in service,2017-03-28,,escalator,,False
808,8.46761e+17,3/28/17 16:28,FIXED: An elevator @ 181st St servicing Lower Mezzanine To Street is in service,2017-03-28,,elevator,,False
809,8.46753e+17,3/28/17 15:58,OUTAGE: An escalator servicing Center Island Lower Platform To Mezzanine @ Jamaica Ctr - Parsons / Archer is out of service.,2017-03-28,,escalator,,True
810,8.46751e+17,3/28/17 15:48,OUTAGE: An escalator servicing Northbound Express Platform To Northbound Local Platform @ 59th St is out of service.,2017-03-28,,escalator,,True
811,8.46748e+17,3/28/17 15:38,FIXED: An escalator @ Smith - 9th Sts servicing Street To Lower Mezzanine is in service,2017-03-28,,escalator,,False
812,8.46746e+17,3/28/17 15:28,OUTAGE: An escalator servicing Street To Mezzanine @ 125th St is out of service.,2017-03-28,,escalator,street to mezzanine,True
813,8.46743e+17,3/28/17 15:18,OUTAGE: An elevator servicing Lower Mezzanine To Street @ 181st St is out of service.,2017-03-28,,elevator,,True
814,8.46736e+17,3/28/17 14:48,FIXED: An elevator @  servicing Mezzanine To Street is in service,2017-03-28,,elevator,,False
815,8.46736e+17,3/28/17 14:48,OUTAGE: An elevator servicing Mezzanine To Platform @ Myrtle - Wyckoff Ave is out of service.,2017-03-28,,elevator,mezzanine to platform,True
816,8.46731e+17,3/28/17 14:28,OUTAGE: An escalator servicing Street To Upper Mezzanine @ Broadway Junction is out of service.,2017-03-28,Broadway Junction,escalator,,True
817,8.46731e+17,3/28/17 14:28,OUTAGE: An elevator servicing Mezzanine To Street @  is out of service.,2017-03-28,,elevator,,True
818,8.46726e+17,3/28/17 14:09,FIXED: An escalator @ Myrtle - Wyckoff Ave servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,,escalator,,False
819,8.46723e+17,3/28/17 13:58,OUTAGE: An escalator servicing Northbound Ll Platform To Northbound Ul Platform @ W 4th St - Washington Sq is out of service.,2017-03-28,,escalator,,True
820,8.46723e+17,3/28/17 13:58,OUTAGE: An elevator servicing Mezzanine To Platforms @ Crown Hts - Utica Ave is out of service.,2017-03-28,Crown Hts - Utica Av,elevator,mezzanine to platform,True
821,8.46716e+17,3/28/17 13:28,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Park Pl is out of service.,2017-03-28,,escalator,,True
822,8.46706e+17,3/28/17 12:48,FIXED: An escalator @ Jay St - Metrotech servicing Lower Mezzanine To Platform is in service,2017-03-28,,escalator,mezzanine to platform,False
823,8.46703e+17,3/28/17 12:38,That elevator services Street To Mezzanine All Trains,2017-03-28,,elevator,street to mezzanine,False
824,8.46703e+17,3/28/17 12:38,OUTAGE: An elevator @ Forest Hills - 71st Av (South side of Queens Boulevard between 70th Road and 71st Avenue) is out of service.,2017-03-28,,elevator,,True
825,8.4669e+17,3/28/17 11:48,FIXED: An escalator @ Court Sq servicing Street To Mezzanine is in service,2017-03-28,,escalator,street to mezzanine,False
826,8.46688e+17,3/28/17 11:38,OUTAGE: An escalator servicing Lower Mezzanine To Platform @ Jay St - Metrotech is out of service.,2017-03-28,,escalator,mezzanine to platform,True
827,8.46685e+17,3/28/17 11:28,FIXED: An elevator @ Times Sq - 42nd St servicing Mezzanine To Uptown is in service,2017-03-28,,elevator,mezzanine to uptown,False
828,8.46685e+17,3/28/17 11:28,OUTAGE: An escalator servicing Street To Lower Mezzanine @ Smith - 9th Sts is out of service.,2017-03-28,,escalator,,True
829,8.46685e+17,3/28/17 11:28,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Jamaica - Van Wyck is out of service.,2017-03-28,Jamaica - Van Wyck,escalator,,True
830,8.46683e+17,3/28/17 11:18,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Myrtle - Wyckoff Ave is out of service.,2017-03-28,,escalator,,True
831,8.4667e+17,3/28/17 10:28,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Center Island Upper Platform To Mezzanine is in service,2017-03-28,,escalator,,False
832,8.46663e+17,3/28/17 9:58,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine (Madison Ave) is in service,2017-03-28,,escalator,,False
833,8.4666e+17,3/28/17 9:48,FIXED: An elevator @ 161st St - Yankee Stadium (NE corner of 161st Street and River Avenue) servicing Street To Mezzanine is in service,2017-03-28,,elevator,street to mezzanine,False
834,8.4666e+17,3/28/17 9:48,FIXED: An elevator @  servicing Platform To Mezzanine is in service,2017-03-28,,elevator,,False
835,8.4666e+17,3/28/17 9:48,OUTAGE: An escalator servicing Southbound Platform To Mezzanine (Madison Ave) @ 5th Ave - 53rd St is out of service.,2017-03-28,,escalator,,True
836,8.46655e+17,3/28/17 9:28,FIXED: An escalator @ Whitehall St South Ferry servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,South Ferry,escalator,,False
837,8.46655e+17,3/28/17 9:28,FIXED: An escalator @ Grand Central - 42nd St servicing Center Island Platform To Lower Mezzanine (West End) is in service,2017-03-28,,escalator,,False
838,8.46655e+17,3/28/17 9:28,FIXED: An escalator @  servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,,escalator,,False
839,8.46655e+17,3/28/17 9:28,OUTAGE: An escalator servicing Center Island Upper Platform To Mezzanine @ Jamaica Ctr - Parsons / Archer is out of service.,2017-03-28,,escalator,,True
840,8.4665e+17,3/28/17 9:09,FIXED: An elevator @ 190th St servicing Lower Mezzanine To Street is in service,2017-03-28,,elevator,,False
841,8.4665e+17,3/28/17 9:09,FIXED: An elevator @ Chambers St servicing Mezzanine To Downtown is in service,2017-03-28,Chambers St,elevator,mezzanine to downtown,False
842,8.4665e+17,3/28/17 9:09,FIXED: An elevator @ 231st St (SW corner of 231 Street and Broadway) servicing Street To Mezzanine is in service,2017-03-28,231 St,elevator,street to mezzanine,False
843,8.4665e+17,3/28/17 9:09,FIXED: An elevator @ 47th-50th Sts - Rockefeller Ctr servicing Mezzanine To Downtown is in service,2017-03-28,,elevator,mezzanine to downtown,False
844,8.4665e+17,3/28/17 9:09,FIXED: An escalator @ Jay St - Metrotech servicing Mezzanine To Platform is in service,2017-03-28,,escalator,mezzanine to platform,False
845,8.4665e+17,3/28/17 9:09,FIXED: An escalator @ Herald Sq - 34th St servicing Mezzanine To Mall Landing is in service,2017-03-28,,escalator,,False
846,8.4665e+17,3/28/17 9:09,FIXED: An elevator @  servicing Mezzanine To Platforms is in service,2017-03-28,,elevator,mezzanine to platform,False
847,8.46648e+17,3/28/17 8:58,FIXED: An escalator @ 181st St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,,escalator,,False
848,8.46648e+17,3/28/17 8:58,FIXED: An escalator @ Lexington Ave - 63rd St servicing Level 2 To Mezzanine is in service,2017-03-28,,escalator,,False
849,8.46645e+17,3/28/17 8:48,FIXED: An elevator @ Myrtle - Wyckoff Ave (Intersection of Myrtle/Wyckoff Avenues (Inside station house)) is back in service.,2017-03-28,,elevator,,False
850,8.46643e+17,3/28/17 8:38,FIXED: An elevator @ Borough Hall (In front of Supreme Court Building at Court Street and Montague Street) is back in service.,2017-03-28,Borough Hall,elevator,,False
851,8.46643e+17,3/28/17 8:38,FIXED: An elevator @ Clark St servicing Lower Mezzanine To Street is in service,2017-03-28,Clark St,elevator,,False
852,8.4664e+17,3/28/17 8:28,FIXED: An escalator @ Pelham Pkwy servicing Street To Mezzanine is in service,2017-03-28,Pelham Pkwy,escalator,street to mezzanine,False
853,8.46638e+17,3/28/17 8:18,FIXED: An escalator @ Broadway Junction servicing Street To Upper Mezzanine is in service,2017-03-28,Broadway Junction,escalator,,False
854,8.46635e+17,3/28/17 8:09,FIXED: An escalator @ 125th St servicing Street To Mezzanine is in service,2017-03-28,,escalator,street to mezzanine,False
855,8.46635e+17,3/28/17 8:09,FIXED: An elevator @ Queens Plz (Corner of Queens Plaza South and Jackson Avenue) servicing Street To Mezzanine is in service,2017-03-28,Queens Plaza,elevator,street to mezzanine,False
856,8.46633e+17,3/28/17 7:58,FIXED: An escalator @ Fulton St&amp; Cortlandt St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,Cortlandt St,escalator,,False
857,8.46628e+17,3/28/17 7:38,FIXED: An escalator @ Borough Hall servicing Southbound Platform To Mezzanine is in service,2017-03-28,Borough Hall,escalator,,False
858,8.46628e+17,3/28/17 7:38,OUTAGE: An elevator @ Borough Hall (In front of Supreme Court Building at Court Street and Montague Street) is out of service.,2017-03-28,Borough Hall,elevator,,True
859,8.46625e+17,3/28/17 7:29,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Fulton St, Cortlandt St is out of service.",2017-03-28,Cortlandt St,escalator,,True
860,8.46622e+17,3/28/17 7:18,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,High St,escalator,,False
861,8.4662e+17,3/28/17 7:09,OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.,2017-03-28,,escalator,,True
862,8.46615e+17,3/28/17 6:48,FIXED: An escalator @  servicing Mezzanine To Street Entrance #1 is in service,2017-03-28,,escalator,,False
863,8.46615e+17,3/28/17 6:48,FIXED: An elevator @ 191st St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-28,,elevator,,False
864,8.46615e+17,3/28/17 6:48,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Mezzanine To Street is in service,2017-03-28,,escalator,,False
865,8.4661e+17,3/28/17 6:28,OUTAGE: An escalator servicing Center Island Platform To Lower Mezzanine (West End) @ Grand Central - 42nd St is out of service.,2017-03-28,,escalator,,True
866,8.46607e+17,3/28/17 6:18,FIXED: An escalator @ East Broadway servicing Center Island Platform To Mezzanine is in service,2017-03-28,East Broadway,escalator,,False
867,8.46607e+17,3/28/17 6:18,FIXED: An escalator @ West Farms Sq - E Tremont Av servicing Street To Mezzanine is in service,2017-03-28,West Farms Sq - E Tremont Av,escalator,street to mezzanine,False
868,8.46607e+17,3/28/17 6:18,That elevator services Street To Mezzanine And Downtown Platform,2017-03-28,,elevator,street to mezzanine,False
869,8.46605e+17,3/28/17 6:08,FIXED: An elevator @ Gun Hill Rd (Inside main entrance on White Plains Road between Gun Hill Road and 211 Street) is back in service.,2017-03-28,Gun Hill Rd,elevator,,False
870,8.46605e+17,3/28/17 6:08,FIXED: An escalator @ Roosevelt Island servicing Southbound Platform To Lower Mezzanine is in service,2017-03-28,Roosevelt Island,escalator,,False
871,8.46597e+17,3/28/17 5:38,FIXED: An escalator @ 21st St - Queensbridge servicing Mezzanine To Street is in service,2017-03-28,,escalator,,False
872,8.46597e+17,3/28/17 5:38,OUTAGE: An escalator servicing Street To Upper Mezzanine @ Broadway Junction is out of service.,2017-03-28,Broadway Junction,escalator,,True
873,8.46595e+17,3/28/17 5:29,OUTAGE: An escalator servicing Mezzanine To Street @ Jamaica Ctr - Parsons / Archer is out of service.,2017-03-28,,escalator,,True
874,8.46595e+17,3/28/17 5:29,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Borough Hall is out of service.,2017-03-28,Borough Hall,escalator,,True
875,8.46592e+17,3/28/17 5:18,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Upper Mezzanine (Bowery) is in service,2017-03-28,Bowery,escalator,,False
876,8.46592e+17,3/28/17 5:18,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.,2017-03-28,High St,escalator,,True
877,8.4659e+17,3/28/17 5:09,FIXED: An elevator @ Grand Central - 42nd St servicing Mezzanine To 7 Platform is in service,2017-03-28,,elevator,,False
878,8.46587e+17,3/28/17 4:58,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service,2017-03-28,,escalator,,False
879,8.46587e+17,3/28/17 4:58,FIXED: An escalator @ Roosevelt Island servicing Upper Mezzanine To Street is in service,2017-03-28,Roosevelt Island,escalator,,False
880,8.46587e+17,3/28/17 4:58,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Roosevelt Island is out of service.,2017-03-28,Roosevelt Island,escalator,,True
881,8.46587e+17,3/28/17 4:58,OUTAGE: An escalator servicing Street To Mezzanine @ Pelham Pkwy is out of service.,2017-03-28,Pelham Pkwy,escalator,street to mezzanine,True
882,8.46585e+17,3/28/17 4:48,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ East Broadway is out of service.,2017-03-28,East Broadway,escalator,,True
883,8.46582e+17,3/28/17 4:39,That elevator services Street To Mezzanine &amp; Uptown Platform,2017-03-28,,elevator,street to mezzanine,False
884,8.46582e+17,3/28/17 4:39,OUTAGE: An elevator @ Gun Hill Rd (Inside main entrance on White Plains Road between Gun Hill Road and 211 Street) is out of service.,2017-03-28,Gun Hill Rd,elevator,,True
885,8.46582e+17,3/28/17 4:39,OUTAGE: An escalator servicing Mezzanine To Street Entrance #1 @  is out of service.,2017-03-28,,escalator,,True
886,8.46582e+17,3/28/17 4:39,OUTAGE: An elevator servicing Mezzanine To 7 Platform @ Grand Central - 42nd St is out of service.,2017-03-28,,elevator,,True
887,8.4658e+17,3/28/17 4:28,OUTAGE: An escalator servicing Upper Mezzanine To Street @ Roosevelt Island is out of service.,2017-03-28,Roosevelt Island,escalator,,True
888,8.46577e+17,3/28/17 4:18,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Whitehall St South Ferry is out of service.,2017-03-28,South Ferry,escalator,,True
889,8.46577e+17,3/28/17 4:18,OUTAGE: An escalator servicing Mezzanine To Street @ 21st St - Queensbridge is out of service.,2017-03-28,,escalator,,True
890,8.46577e+17,3/28/17 4:18,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ 191st St is out of service.,2017-03-28,,elevator,,True
891,8.46577e+17,3/28/17 4:18,OUTAGE: An elevator @ 161st St - Yankee Stadium (NE corner of 161st Street and River Avenue) is out of service.,2017-03-28,,elevator,,True
892,8.46575e+17,3/28/17 4:09,FIXED: An escalator @ Gun Hill Rd servicing Street To Mezzanine is in service,2017-03-28,Gun Hill Rd,escalator,street to mezzanine,False
893,8.46575e+17,3/28/17 4:09,OUTAGE: An elevator servicing Street To Mezzanine @ Queens Plz (Corner of Queens Plaza South and Jackson Avenue) is out of service.,2017-03-28,Queens Plaza,elevator,street to mezzanine,True
894,8.46575e+17,3/28/17 4:09,That elevator services Street To Mezzanine And M Transfer Passageway,2017-03-28,,elevator,street to mezzanine,False
895,8.46575e+17,3/28/17 4:09,OUTAGE: An elevator @ Myrtle - Wyckoff Ave (Intersection of Myrtle/Wyckoff Avenues (Inside station house)) is out of service.,2017-03-28,,elevator,,True
896,8.46572e+17,3/28/17 3:58,OUTAGE: An escalator servicing Southbound Platform To Lower Mezzanine @ Roosevelt Island is out of service.,2017-03-28,Roosevelt Island,escalator,,True
897,8.46572e+17,3/28/17 3:58,OUTAGE: An escalator servicing Level 2 To Mezzanine @ Lexington Ave - 63rd St is out of service.,2017-03-28,,escalator,,True
898,8.46572e+17,3/28/17 3:58,OUTAGE: An elevator servicing Mezzanine To Uptown And Downtown Platforms @ Borough Hall is out of service.,2017-03-28,Borough Hall,elevator,mezzanine to uptown,True
899,8.4657e+17,3/28/17 3:48,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.,2017-03-28,,escalator,,True
900,8.4657e+17,3/28/17 3:48,OUTAGE: An elevator servicing Street To Mezzanine @ 231st St (SW corner of 231 Street and Broadway) is out of service.,2017-03-28,231 St,elevator,street to mezzanine,True
901,8.46567e+17,3/28/17 3:39,FIXED: An elevator @ Kew Gardens - Union Tpke (SE corner of Union Turnpike and Kew Gardens Road) is back in service.,2017-03-28,,elevator,,False
902,8.46567e+17,3/28/17 3:38,OUTAGE: An escalator servicing Mezzanine To Platform @ Jay St - Metrotech is out of service.,2017-03-28,,escalator,mezzanine to platform,True
903,8.46567e+17,3/28/17 3:38,OUTAGE: An elevator servicing Lower Mezzanine To Street @ Clark St is out of service.,2017-03-28,Clark St,elevator,,True
904,8.46567e+17,3/28/17 3:38,OUTAGE: An elevator servicing Mezzanine To Downtown @ Chambers St is out of service.,2017-03-28,Chambers St,elevator,mezzanine to downtown,True
905,8.46567e+17,3/28/17 3:38,OUTAGE: An elevator servicing Mezzanine To Downtown @ 47th-50th Sts - Rockefeller Ctr is out of service.,2017-03-28,,elevator,mezzanine to downtown,True
